GUID,Frame Number,Anomaly Score,Anomaly Status
c6ba2cd2-58a0-44f4-9b75-993b4399c675,690,0.0061117415,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,691,0.006111017,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,692,0.0061082575,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,693,0.0061125206,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,694,0.0061190887,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,695,0.0061153676,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,696,0.0061198017,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,697,0.006105828,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,698,0.006105594,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,699,0.006122402,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,700,0.0061075347,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,701,0.0061042197,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,702,0.0061179623,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,703,0.0061370907,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,704,0.0061893957,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,705,0.006192496,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,706,0.0062000602,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,707,0.0062205438,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,708,0.006210669,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,709,0.0062067816,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,710,0.00617411,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,711,0.0061668884,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,712,0.0061846357,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,713,0.006172965,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,714,0.006162692,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,715,0.0061837304,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,716,0.00616989,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,717,0.0061694183,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,718,0.0062092557,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,719,0.006236785,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,720,0.0062236683,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,721,0.006241953,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,722,0.006250522,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,723,0.006271773,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,724,0.0062717227,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,725,0.0062664403,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,726,0.006280635,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,727,0.0062793694,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,728,0.0062874635,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,729,0.0062903175,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,730,0.0062938845,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,731,0.006305642,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,732,0.00298277,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,733,0.0065696733,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,734,0.0065745194,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,735,0.0065745693,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,736,0.0066034747,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,737,0.0066281585,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,738,0.0066224243,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,739,0.0066181235,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,740,0.0066178823,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,741,0.006649165,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,742,0.006671772,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,743,0.006659003,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,744,0.0066477954,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,745,0.0066123186,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,746,0.0066204565,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,747,0.006621328,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,748,0.006629117,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,749,0.006649989,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,750,0.006577124,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,751,0.0066265594,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,752,0.006701477,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,753,0.006730983,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,754,0.006732013,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,755,0.0067093824,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,756,0.006650681,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,757,0.0066557615,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,758,0.0066644335,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,759,0.0066239615,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,760,0.006612346,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,761,0.0066690096,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,762,0.006554283,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,763,0.006556846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,764,0.0065339506,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,765,0.006505252,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,766,0.0064914487,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,767,0.0064699617,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,768,0.006517187,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,769,0.006585247,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,770,0.006501372,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,771,0.0065413034,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,772,0.0065385844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,773,0.0065552215,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,774,0.0065347953,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,775,0.0065169996,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,776,0.0065090004,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,777,0.0065642092,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,778,0.0065457793,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,779,0.0066078105,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,780,0.006583336,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,781,0.0064785657,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,782,0.0065538366,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,783,0.0066082506,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,784,0.0065335743,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,785,0.0064624846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,786,0.006656757,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,787,0.006462025,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,788,0.0064392737,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,789,0.006485846,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,790,0.006419119,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,791,0.00639933,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,792,0.0064993985,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,793,0.006389399,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,794,0.006510546,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,795,0.006435477,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,796,0.006454055,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,797,0.006552303,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,798,0.0064552245,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,799,0.006376642,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,800,0.00641747,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,801,0.006219865,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,802,0.005992042,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,803,0.0059917644,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,804,0.006031298,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,805,0.0059547853,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,806,0.0059944806,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,807,0.0030085684,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,808,0.008113667,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,809,0.008122833,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,810,0.0082096085,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,811,0.008257474,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,812,0.00829348,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,813,0.008309267,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,814,0.008289009,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,815,0.0082874745,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,816,0.008281253,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,817,0.008259085,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,818,0.008249651,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,819,0.008251075,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,820,0.008222893,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,821,0.008210321,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,822,0.008215735,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,823,0.008214168,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,824,0.008214189,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,825,0.0082214335,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,826,0.0082041845,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,827,0.00819503,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,828,0.008147795,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,829,0.008133488,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,830,0.00818034,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,831,0.0081863385,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,832,0.008182373,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,833,0.008120816,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,834,0.008122058,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,835,0.008088431,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,836,0.008072844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,837,0.008059978,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,838,0.008061038,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,839,0.00806327,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,840,0.008048076,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,841,0.00802429,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,842,0.008025931,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,843,0.008023094,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,844,0.008045692,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,845,0.007990546,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,846,0.001231537,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,847,0.0010015669,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,848,0.0009834017,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,849,0.0009975827,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,850,0.001043913,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,851,0.0010773478,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,852,0.0010635696,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,853,0.0010301245,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,854,0.0010166732,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,855,0.0010062635,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,856,0.0010217426,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,857,0.001029135,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,858,0.0010161867,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,859,0.0010431352,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,860,0.0009443835,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,861,0.0009017472,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,862,0.00091433834,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,863,0.00092619477,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,864,0.00095861644,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,865,0.00093262363,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,866,0.0009924785,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,867,0.00094989175,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,868,0.0008768552,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,869,0.0009811525,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,870,0.000993015,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,871,0.0011698378,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,872,0.001165775,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,873,0.0010958444,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,874,0.0011427677,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,875,0.0012582045,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,876,0.0013067517,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,877,0.001549156,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,878,0.0016334706,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,879,0.0018030381,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,880,0.0017390562,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,881,0.0018591109,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,882,0.002045848,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,883,0.0023230177,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,884,0.0022317576,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,885,0.0019173585,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,886,0.0018349986,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,887,0.0018879683,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,888,0.001977772,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,889,0.0021061979,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,890,0.002005173,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,891,0.0020533632,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,892,0.0021457172,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,893,0.0021370423,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,894,0.002139865,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,895,0.0021517863,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,896,0.0022428862,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,897,0.002366858,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,898,0.0022411481,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,899,0.0022394434,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,900,0.0021927333,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,901,0.0022553257,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,902,0.0023097699,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,903,0.0022573494,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,904,0.0023456858,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,905,0.0022591264,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,906,0.0019198282,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,907,0.0019084525,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,908,0.0021539251,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,909,0.0022075812,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,910,0.0021821507,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,911,0.0021903268,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,912,0.0021850592,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,913,0.002067402,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,914,0.0020524662,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,915,0.0020035133,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,916,0.001996669,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,917,0.0019505072,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,918,0.0019369166,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,919,0.0018594959,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,920,0.0018115324,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,921,0.0017238489,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,922,0.0017495619,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,923,0.001760062,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,924,0.0018485327,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,925,0.0019167275,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,926,0.0019315458,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,927,0.0019636874,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,928,0.0020062272,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,929,0.0020073124,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,930,0.0019828028,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,931,0.0018851928,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,932,0.0019031118,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,933,0.001913802,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,934,0.0019804456,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,935,0.0020591225,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,936,0.0020753625,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,937,0.0021416221,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,938,0.0021338197,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,939,0.0021607827,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,940,0.0021191877,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,941,0.002207532,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,942,0.006044529,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,943,0.0058653723,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,944,0.0058296705,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,945,0.0057547344,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,946,0.0057644285,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,947,0.0059127193,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,948,0.0060203644,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,949,0.0062204427,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,950,0.006192957,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,951,0.006128161,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,952,0.0062167738,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,953,0.0061437944,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,954,0.0062619965,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,955,0.006268205,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,956,0.006227443,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,957,0.006191437,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,958,0.00628885,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,959,0.0064223865,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,960,0.006522643,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,961,0.0066097034,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,962,0.0067133615,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,963,0.0067870365,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,964,0.0069155497,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,965,0.0066084936,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,966,0.006463039,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,967,0.006449366,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,968,0.006405416,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,969,0.0063857217,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,970,0.0061861738,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,971,0.006014413,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,972,0.006025184,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,973,0.0061245635,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,974,0.006246969,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,975,0.0061703008,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,976,0.0059856474,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,977,0.006094168,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,978,0.0062399744,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,979,0.006324606,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,980,0.0063972035,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,981,0.0064457897,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,982,0.0062556844,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,983,0.006372885,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,984,0.0062967953,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,985,0.006241898,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,986,0.00612834,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,987,0.006163571,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,988,0.006207904,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,989,0.0062686475,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,990,0.006151745,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,991,0.0061465623,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,992,0.006258966,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,993,0.006227353,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,994,0.0063090473,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,995,0.006294641,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,996,0.0064426307,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,997,0.00643962,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,998,0.0063954955,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,999,0.006504034,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1000,0.006402605,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1001,0.006333881,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1002,0.0063606426,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1003,0.0063707298,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1004,0.006517064,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1005,0.00647452,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1006,0.0063718027,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1007,0.0063105477,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1008,0.00640609,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1009,0.0064915204,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1010,0.0063941786,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1011,0.0064343987,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1012,0.0064037847,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1013,0.0064458223,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1014,0.006470403,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1015,0.0063431626,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1016,0.006387577,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1017,0.006289404,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1018,0.00642235,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1019,0.006565093,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1020,0.0065013296,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1021,0.006488693,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1022,0.006499092,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1023,0.00652158,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1024,0.006577112,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1025,0.006554573,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1026,0.006653864,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1027,0.006631499,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1028,0.006652406,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1029,0.0066469037,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1030,0.006647758,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1031,0.0065843076,Normal
c6ba2cd2-58a0-44f4-9b75-993b4399c675,1032,0.006647112,Normal
